date,title,original_link,subhead,author,source,pic_list,body
04/02/2020,Hành trình truy nóng 2 đối tượng cướp ngân hàng ở Quảng Nam,https://nld.com.vn/thoi-su/hanh-trinh-truy-nong-2-doi-tuong-cuop-ngan-hang-o-quang-nam-20200402075301584.htm,"##  (NLĐO) – Chỉ sau khoảng 7 giờ gây án, 2 đối tượng bịt mặt cướp ngân hàng
đã bị lực lượng Công an tỉnh Quảng Nam và Công an tỉnh Quảng Ngãi bắt giữ.

","Trần Thường

",,https://nld.mediacdn.vn/thumb_w/684/2020/4/2/20200402074657-1585788473364174575218.jpg|Hành trình truy nóng 2 đối tượng cướp ngân hàng ở Quảng Nam - Ảnh 1.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/2/9190126429960390337924141918385423801909248n-15857926616492060867850.jpg|Hành trình truy nóng 2 đối tượng cướp ngân hàng ở Quảng Nam - Ảnh 2.,"Khoảng 10 giờ 40 phút trưa 1-4, 2 đối tượng đi xe máy, bịt mặt chở nhau đến
Ngân hàng Thương mại CP Ngoại thương Việt Nam (Vietcombank) chi nhánh Núi
Thành (thị trấn Núi Thành, huyện Núi Thành, tỉnh Quảng Nam).  

Tại đây, 1 đối tượng ở ngoài canh chừng, 1 đối tượng cầm dao xông vào ngân
hàng khống chế nhân viên, uy hiếp, yêu cầu đưa tiền. Sau khi gom được trên
dưới 200 triệu đồng, 2 đối tượng điều khiển xe máy tẩu thoát.

![Hành trình truy nóng 2 đối tượng cướp ngân hàng ở Quảng Nam - Ảnh
1.](https://nld.mediacdn.vn/thumb_w/684/2020/4/2/20200402074657-1585788473364174575218.jpg)

Nghi phạm Võ Hồng Quang (trái) và Nguyễn Thái Thành cùng số tiền mà 2 đối
tượng cướp được Ảnh: Công an cung cấp

Nhận được thông tin, Công an huyện Núi Thành nhanh chóng khám nghiệm hiện
trường, phối hợp với Phòng Cảnh sát hình sự Công an tỉnh Quảng Nam truy xét
nóng, xác định 2 nghi phạm xuất phát đi cướp ngân hàng từ huyện Bình Sơn (tỉnh
Quảng Ngãi). Qua camera quan sát, sau khi gây án 2 đối tượng chạy về hướng
huyện Bình Sơn nên lực lượng Công an tỉnh Quảng Nam đã vào phối hợp với Công
an huyện Bình Sơn truy tìm các đối tượng hình sự trên địa bàn.

Bằng các biện pháp nghiệm vụ, lực lượng công an tìm ra được chiếc xe mà 2 đối
tượng dùng để gây án và truy ra được chủ xe. Công an sau đó đã huy động tổng
lực truy tìm và đến khoảng 19 giờ 10 phút thì bắt được 2 đối tượng.

![Hành trình truy nóng 2 đối tượng cướp ngân hàng ở Quảng Nam - Ảnh
2.](https://nld.mediacdn.vn/thumb_w/684/2020/4/2/9190126429960390337924141918385423801909248n-15857926616492060867850.jpg)

Xe máy 2 đối tượng dùng đi cướp

Danh tính được xác định là Võ Hồng Quang (SN 1993) và Nguyễn Thái Thành (SN
1995; cùng ngụ thị trấn Châu Ổ, huyện Bình Sơn, tỉnh Quảng Ngãi). Bước đầu,
Quang và Thành đã khai nhận toàn bộ hành vi phạm tội của mình.

Hiện tại, Công an huyện Núi Thành đang tạm giữ hình sự đối với Quang và Thành
và đang hoàn tất các hồ sơ để khởi tố bị can, bắt tạm giam để tiếp tục điều
tra làm rõ.

Như vậy, dù trong thời gian dịch bệnh Covid-19 diễn biến phức tạp nhưng với sự
nêu cao tinh thần, trách nhiệm trong đấu tranh phòng chống tội phạm, chỉ trong
vòng khoảng 7 giờ kể từ khi vụ cướp xảy ra, lực lượng Phòng Cảnh sát Hình sự
Công an tỉnh Quảng Nam, Công an huyện Núi Thành, Công an huyện Bình Sơn đã
cùng phối hợp truy bắt được 2 đối tượng cướp ngân hàng táo tợn, thu hồi được
tang vật, sẽ làm tăng thêm niềm tin của nhân dân vào lực lượng công an.

Trần Thường

[

Chia sẻ

](javascript:;)

[ ![](https://nld.mediacdn.vn/web_images/icon-print-3.png)
](/Print.aspx?NewsID=20200402075301584 ""Print"")

"
04/02/2020,"Vụ cướp ngân hàng ở Quảng Nam: Dọa giết nữ kế toán, cướp tiền để chuộc xe máy",https://nld.com.vn/thoi-su/vu-cuop-ngan-hang-doa-giet-nu-ke-toan-cuop-tien-de-chuoc-xe-may-20200402095321246.htm,"##  (NLĐO) – Nam thanh niên dùng dao dọa giết, yêu cầu nữ kế toán giao tiền,
sau đó sử dụng 20 triệu đồng cướp được để chuộc xe từ tiệm cầm đồ.

","Tr.Thường

",,"https://nld.mediacdn.vn/thumb_w/684/2020/4/2/20200402094149-15857955118331391503599.jpg|Vụ cướp ngân hàng ở Quảng Nam: Dọa giết nữ kế toán, cướp tiền để chuộc xe máy - Ảnh 1.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/2/3-1585785915780177973994-15857959505841975728979.jpg|Vụ cướp ngân hàng ở Quảng Nam: Dọa giết nữ kế toán, cướp tiền để chuộc xe máy - Ảnh 2.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/2/92025136640696093170680513357495062757376n-1585795909701689795300.jpg|Vụ cướp ngân hàng ở Quảng Nam: Dọa giết nữ kế toán, cướp tiền để chuộc xe máy - Ảnh 3.","Sáng 2-4, thiếu tướng Nguyễn Đức Dũng, Giám đốc Công an tỉnh Quảng Nam, cho
biết Công an huyện Núi Thành (tỉnh Quảng Nam) đang tiếp tục lấy lời khai Võ
Hồng Quang (SN 1993) và Nguyễn Thái Thành (SN 1995; cùng ngụ thị trấn Châu Ổ,
huyện Bình Sơn, tỉnh Quảng Ngãi) - 2 nghi phạm cướp Phòng Giao dịch Chu Lai
trực thuộc Ngân hàng TMCP Ngoại thương (Vietcombank) chi nhánh Quảng Nam - để
tiếp tục điều tra làm rõ.  

![Vụ cướp ngân hàng ở Quảng Nam: Dọa giết nữ kế toán, cướp tiền để chuộc xe
máy - Ảnh
1.](https://nld.mediacdn.vn/thumb_w/684/2020/4/2/20200402094149-15857955118331391503599.jpg)

Võ Hồng Quang (trái) và Nguyễn Thái Thành

Trước đó, khoảng 10 giờ 45 phút trưa 1-4, Quang điều khiển xe máy hiệu Ecxiter
mang BKS 76C1-614.18 từ tỉnh Quảng Ngãi chở Thành ra huyện Núi Thành, khi đi 2
đối tượng bịt kín mặt và bịt kín biển số xe. Khi thấy Phòng Giao dịch Chu Lai
vắng người giao dịch, Quang đứng ngoài canh chừng, Thành tiến vào bên trong
ngân hàng dùng dao khống chế nhân viên, buộc nữ kế toán phải đưa tiền nếu
không sẽ giết.  

Sau khi lấy được tiền, Thành vứt con dao bỏ chạy rồi leo lên xe Quang chở tẩu
thoát về hướng tỉnh Quảng Ngãi.

![Vụ cướp ngân hàng ở Quảng Nam: Dọa giết nữ kế toán, cướp tiền để chuộc xe
máy - Ảnh
2.](https://nld.mediacdn.vn/thumb_w/684/2020/4/2/3-1585785915780177973994-15857959505841975728979.jpg)

![Vụ cướp ngân hàng ở Quảng Nam: Dọa giết nữ kế toán, cướp tiền để chuộc xe
máy - Ảnh
3.](https://nld.mediacdn.vn/thumb_w/684/2020/4/2/92025136640696093170680513357495062757376n-1585795909701689795300.jpg)

Xe máy 2 đối tượng sử dụng và số tiền 2 đối tượng cướp được còn lại

Sau khi vụ việc xảy ra, Công an huyện Núi Thành, Phòng Cảnh sát Hình sự Công
an tỉnh Quảng Nam đã phối hợp với Công an huyện Bình Sơn truy xét, bắt được 2
đối tượng vào khoảng 19 giờ tối 1-4. Khi bị bắt, công an thu giữ hơn 160 triệu
đồng trên người 2 đối tượng.

Ban đầu, cơ quan chức năng xác định số tiền 2 đối tượng cướp được hơn 180
triệu đồng. Sau khi cướp được tiền, 2 đối tượng điều khiển xe máy về huyện
Bình Sơn và lấy 20 triệu đồng chuộc chiếc xe máy của Thành từ tiệm cầm đồ.  

Vietcombank ngày 2-4 cho biết sáng 1-4, tại Phòng Giao dịch Chu Lai thuộc
Vietcombank chi nhánh Quảng Nam, có 2 đối tượng giả làm khách hàng, lợi dụng
lúc nhân viên hướng dẫn dịch vụ đã dùng dao nhọn uy hiếp. 2 đối tượng khống
chế nhân viên này tới khu vực quầy giao dịch, yêu cầu cán bộ tại quầy đưa
tiền, nếu không sẽ sát hại nhân viên.

Trước tình huống nguy hiểm đối với đồng nghiệp, cán bộ tại quầy giao dịch đã
thực hiện yêu cầu của 2 đối tượng, cho vào túi rồi đưa cho 2 đối tượng một số
tiền mặt gồm nhiều mệnh giá khác nhau - khoảng 200 triệu đồng.  

Sau khi 2 đối tượng lên xe máy bỏ chạy, cán bộ phòng giao dịch và nhân viên
bảo vệ lập tức báo động và thông báo cơ quan chức năng truy bắt. Trong chiều
1-4, lực lượng công an địa phương đã bắt được các đối tượng liên quan.

Theo Vietcombank, vụ việc không gây ra tổn thất về người và tài sản. Hiện tại,
Vietcombank Chi nhánh Quảng Nam đang phối hợp với cơ quan công an để thu hồi
số tiền bị cướp. Mặt khác, do Vietcombank đã mua bảo hiểm đầy đủ nên ngân hàng
không bị tổn thất về tài chính.

 **Thy Thơ**

Tr.Thường

[

Chia sẻ

](javascript:;)

[ ![](https://nld.mediacdn.vn/web_images/icon-print-3.png)
](/Print.aspx?NewsID=20200402095321246 ""Print"")

"
26/04/2020,"Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của 'Mr 2 mét""",https://nld.com.vn/van-nghe/chuyen-chua-ke-ve-chuyen-tham-huu-nghia-phuong-dung-cua-mr-2-met-20200426095431217.htm,"##  (NLĐO) - Các nghệ sĩ hài Hữu Nghĩa, Phương Dung nấu ăn ngon hơn khi ở nhà
thực hiện giãn cách xã hội do dịch Covid-19, dù vậy cũng để thức ăn khét nhiều
lần.

","Thanh Hiệp - Ảnh Huỳnh Phương

",,"https://nld.mediacdn.vn/thumb_w/684/2020/4/26/a7-1587867544691511675179.jpg|Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh 1.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/26/a14-15878675887621152845167.jpg|Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh 2.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/26/a6-1587867681923312392742.jpg|Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh 3.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/26/t-hiep-2-m-1-15878743858271399886721.jpg|Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh 5.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/26/t-hiep-2-m-2-1587874385823399729361.jpg|Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh 6.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/26/t-hiep-2-m-3-15878743858191548964601.jpg|Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh 7.","Căn nhà mặt tiền trên đường Xô Viết Nghệ Tĩnh, quận Bình Thạnh, TP HCM là nơi
danh hài Hữu Nghĩa bán hủ tíu. Đây cũng là điểm hẹn của nhiều nhóm hài mỗi
sáng.  

Quán đã treo bảng nghỉ bán chờ thông báo mới. Thay vào đó, Hữu Nghĩa nấu cơm
phát tặng người khuyết tật, dân nghèo chung quanh khu vực. 150 phần cơm được
anh phát trong vòng 20 phút.

Có đến nhà mới biết ngoài nghề diễn viên, Hữu Nghĩa còn làm bếp rất giỏi. Anh
lập gia đình muộn nên chưa biết bao giờ mới được nhờ con, bù lại cháu rất
ngoan. Những ngày giãn cách xã hội, anh học thêm được nhiều món ngon, dù 3 lần
để thức ăn bị khét.

![Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh
1.](https://nld.mediacdn.vn/thumb_w/684/2020/4/26/a7-1587867544691511675179.jpg)

""Mr 2 mét"" Thanh Hiệp và danh hài Hữu Nghĩa ở quán hủ tíu của nghệ sĩ

Tương tự, nghệ sĩ hài Phương Dung từ nhỏ đến lớn đều được mẹ nấu ăn nên chưa
bao giờ vào bếp. ""Má tôi kỹ lắm, mùa này đi chợ mua thực phẩm tươi vừa đủ
dùng. Rồi nhờ có giãn cách xã hội mà tôi được học nhiều món ăn ngon của má.
Thấy ý nghĩa vô cùng. Giờ thực hiện Chỉ thị 19 của Thủ tướng, không có việc gì
tôi cũng muốn ở nhà với má để học nấu ăn, dù đã 5 lần làm khét món cá chiên"" –
""Tào Thị"" Phương Dung cười duyên.

![Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh
2.](https://nld.mediacdn.vn/thumb_w/684/2020/4/26/a14-15878675887621152845167.jpg)

Trong thời gian giãn cách xã hội, NS hài Phương Dung còn tập thể dục với môn
đạp xe trong nhà

""Thánh chửi"" Minh Dự đã viết thêm một tự truyện chuẩn bị phát hành. Ngôi nhà
thuê khá xinh xắn nằm sâu trong căn hẻm nhỏ ở quận 4. Anh cho rằng cộng đồng
không nên chủ quan mà tiếp tục thực hiện các biện pháp phòng dịch.

Anh rất hạnh phúc khi được chung tay với nghệ sĩ Thanh Thủy sắp xếp 150 hộp
cơm phát cho người nghèo tại nhà Thanh Thủy. Từ giờ đến lễ 30-4, Thanh Thủy
vẫn nấu cơm phát cho dân nghèo ở quận Bình Thạnh, các bệnh viện. Đội xung kích
của phường, trong đó có chủ tịch, phó chủ tịch MTTQ, tất cả đều đeo khẩu trang
nên anh không nhìn thấy mặt, cứ sai chạy giao cơm. Các cán bộ này cũng rất
nhiệt tình, không giới thiệu, sau này Minh Dự mới biết.

![Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh
3.](https://nld.mediacdn.vn/thumb_w/684/2020/4/26/a6-1587867681923312392742.jpg)

""Mr 2 mét"" Thanh Hiệp và diễn viên hài Minh Dự

""Mr 2 mét"" Thanh Hiệp và diễn viên hài Minh Dự trong chương trình ""Nghệ sĩ
thời Covid""

![Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh
5.](https://nld.mediacdn.vn/thumb_w/684/2020/4/26/t-hiep-2-m-1-15878743858271399886721.jpg)

""Mr 2 mét ""Thanh Hiệp và NSND Kim Cương, NSƯT Hữu Châu

![Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh
6.](https://nld.mediacdn.vn/thumb_w/684/2020/4/26/t-hiep-2-m-2-1587874385823399729361.jpg)

Với ca sĩ Nguyễn Phi Hùng

![Chuyện chưa kể về chuyến thăm Hữu Nghĩa, Phương Dung của Mr 2 mét - Ảnh
7.](https://nld.mediacdn.vn/thumb_w/684/2020/4/26/t-hiep-2-m-3-15878743858191548964601.jpg)

Cùng vợ chồng nghệ sĩ Long đẹp trai - Phi Nga.

Nghệ sĩ Bạch Long biết chương trình Mai Vàng nhân ái của Báo _Người Lao Động_
với sự đồng hành của Ngân hàng Nam Á đến thăm NS Chấn Đạt. Do đó, anh đã nhờ
""Mr 2 mét"" gửi 500.000 đồng với lời nhắn: ""Mau hết bệnh nhé kép độc. Không có
ông tôi không biết ""đâm ai chết"" trên sân khấu"". Biết chuyện, NS Chấn Đạt cười
giòn. Hôm nay ông đã xuất viện về nhà, tế bào trong phổi lành tính, giới nghệ
sĩ cải lương tuồng cổ vui mừng.

""Mr 2 mét"" Thanh Hiệp và NS hài Bạch Long trong chương trình ""Nghệ sĩ thời
Covid""

""Mr 2 mét"" là biệt danh mà đạo diễn Nguyễn Minh Hải (HTV) đặt cho đạo diễn –
nhà báo Thanh Hiệp (Báo _Người Lao Động_ ) trong chương trình ""Nghệ sĩ thời
Covid"".

Chương trình ""Nghệ sĩ thời Covid"" có phóng viên Báo _Người Lao Động_ đồng
hành. Chương trình do ""Mr 2 mét"" Thanh Hiệp đạo diễn và phát sóng từ thứ hai
đến thứ sáu hàng tuần, lúc 16 giờ 5 phút trên HTV 7 từ 19-4 đến nay.

Thanh Hiệp - Ảnh Huỳnh Phương

[

Chia sẻ

](javascript:;)

[ ![](https://nld.mediacdn.vn/web_images/icon-print-3.png)
](/Print.aspx?NewsID=20200426095431217 ""Print"")

"
04/05/2020,Hồ Ngọc Hà: Thấy việc đáng làm thì nỗ lực chung tay,https://nld.com.vn/van-nghe/ho-ngoc-ha-thay-viec-dang-lam-thi-no-luc-chung-tay-20200404204843435.htm,"##  Ca sĩ Hồ Ngọc Hà nói thấy việc đáng làm và cần thiết phải làm thì cô sẽ cố
gắng làm đến hết mức mình có thể

","Thùy Trang thực hiện

",,https://nld.mediacdn.vn/thumb_w/684/2020/4/4/13-hnh-1-15860080320041573576397.jpg|Hồ Ngọc Hà: Thấy việc đáng làm thì nỗ lực chung tay - Ảnh 1.,"**.** Phóng viên: _**Hồ Ngọc Hà là một trong những ca sĩ lên tiếng ủng hộ đầu
tiên cho công tác phòng chống Covid-19 ngay từ những ngày đầu dịch có dấu hiệu
bùng phát và chung tay giúp người dân miền Tây vượt qua khó khăn vì hạn, mặn.
Điều gì thôi thúc chị hành động nhanh như vậy?**_  

\- Ca sĩ **HỒ NGỌC HÀ** : Vì Hà nghĩ lúc này, mình có sống sung sướng cũng
không vui gì. Hơn nữa, Hà là thế không phải thấy ai cũng giúp, trường hợp nào
cũng giúp nhưng khi thấy đáng làm và cần thiết phải làm thì Hà và những người
bạn của mình sẽ cố gắng đến hết mức mình có thể.

 **.** **_Làm việc thiện đối với người trong giới showbiz, có ý kiến ủng hộ
nhưng cũng có lời ra tiếng vào cho rằng họ làm vì mục đích riêng, Hồ Ngọc Hà
có bận tâm về điều đó?_**

\- Mỗi con người sống trên đời này ai cũng có người thương kẻ ghét, Hà cũng
vậy. Nên việc ai nói gì thật sự mình không quan tâm. Làm gì có thời gian ngồi
nghĩ đến những người không ưa mình, chỉ trích việc làm của mình. Hà nghĩ nếu
làm nghề này mà không nổi tiếng đó mới là mệt mỏi.

 **.** _ **Thời gian gần đây, khán giả ít thấy chị toàn tâm cho hoạt động âm
nhạc như trước. Chẳng lẽ, đã đến giai đoạn Hồ Ngọc Hà không còn mặn mà với âm
nhạc?**_

\- Đúng là gần đây, Hà có quá nhiều thứ để quan tâm. Thậm chí Hà cũng phải
dành nhiều thời gian hơn cho con trai, đang tuổi ăn tuổi lớn. Kinh doanh cũng
đang phát triển, thuận lợi và phải tính kế dài lâu nên Hà cần tập trung hơn
cho công việc này. Còn âm nhạc, bây giờ là lúc Hà thấy cần chọn lọc, những gì
mình thấy thật sự có giá trị và đúng cảm xúc của mình thì sẽ tiếp tục thực
hiện. Đây không còn là thời điểm mà mình phải lăn lộn ""điên rồ"" như xưa nữa.

 **.** **_Người ta vẫn nói Hồ Ngọc Hà khéo lắm, mọi thứ với chị phải luôn hoàn
mỹ bởi đã được tính toán kỹ. Điều đó có đúng không?_**

\- Hà nghĩ đó là khôn chứ không khéo. Khéo là đôi khi có cả xạo trong đó nữa.
Mình thì thẳng tính như ruột ngựa không sống xạo bao giờ. Một người tính toán
kỹ mọi thứ thì đó là người khôn.

 **.** **_Dấn sâu vào kinh doanh, liệu sự tỉnh táo cần thiết của công việc này
có khiến cho sự sáng tạo nghệ thuật của Hồ Ngọc Hà không còn bay bổng, thăng
hoa như trước?_**

\- Con người thay đổi suy nghĩ, định hướng, thậm chí cảm xúc theo từng giai
đoạn mà. Bạn cũng sẽ điên cuồng và nhiều năng lượng khi còn trẻ, đúng không?
Trưởng thành hơn chắc chắn người ta phải lựa chọn những gì mình cho là an toàn
và sâu sắc, Hà cũng vậy. Nhưng mình sẽ không bao giờ cho phép hình ảnh ca sĩ
Hồ Ngọc Hà trở nên nhạt nhòa, lỗi thời trong mắt người hâm mộ, đó là điều Hà
dám hứa.

![Hồ Ngọc Hà: Thấy việc đáng làm thì nỗ lực chung tay - Ảnh
1.](https://nld.mediacdn.vn/thumb_w/684/2020/4/4/13-hnh-1-15860080320041573576397.jpg)

Hồ Ngọc Hà. Ảnh: TIẾN TRẦN

 **. _Là biểu tượng thời trang, âm nhạc, người truyền cảm hứng…, liệu Hồ Ngọc
Hà duy trì được tất cả?_**

\- Cho phép Hà tham lam muốn được tất cả. Tại sao không, khi những điều đó Hà
đều đang hướng đến và ít nhiều đã đạt được. Điều Hà mong muốn bây giờ là nguồn
năng lượng trong mình phải luôn dồi dào mới có thể duy trì được những gì mình
muốn.

 **.** _**Một phụ nữ thành công như chị, chắc chẳng có điều gì tiếc nuối?**_

\- Ôi! Có chứ! Cuộc sống mà! Thế nhưng Hà luôn tâm sự với mọi người rằng vì
sống thực tế (không phải thực dụng nhé) có sao mình sống vậy nên Hà không bị
social media (truyền thông mạng xã hội - PV) điều khiển, không phải nghĩ ngợi
nhiều và bị áp lực.

 **.** **_Suy cho cùng, người phụ nữ có mạnh mẽ, giỏi giang đến mấy cũng cần
một bờ vai. Hình như chị đã tìm thấy bờ vai mình mong đợi?_**

\- Hà không dám bình luận đến chủ đề mong manh nhất của thế giới này: tình
yêu. Hà cũng không mong một bờ vai để dựa. Hà cần một người phù hợp để chia sẻ
mọi thứ trong cuộc sống. Hiện tại Hà và bạn trai thấy được nhiều điểm chung cả
2 mong muốn nên chúng tôi vui với mọi thứ mình đang có.

 **.** **_Trải nghiệm với đủ hỉ - nộ - ái - ố của cuộc đời, rốt cuộc chị thấy
điều gì là quan trọng nhất trong cuộc sống?_**

\- Hà nghĩ điều quan trọng nhất trong cuộc sống của mỗi người là bạn chủ động
được tài chính, sự sum vầy của người thân, có một người thương bên cạnh để
chia sẻ và xây dựng tổ ấm để sống có trách nhiệm và ý nghĩa hơn. Vui với những
gì bạn có...

**Góp sức theo khả năng của mình**

Hồ Ngọc Hà cho biết từ đầu tháng 3, Hồ Ngọc Hà cùng Lý Quí Khánh và những
người bạn thân thiết âm thầm vận động đóng góp trong bạn bè thân thiết chứ
không công khai. Số tiền quyên góp được hơn 3 tỉ đồng. Trong đó, 1 tỉ đồng chi
cho công tác phòng chống Covid-19; 2 tỉ đồng ủng hộ người dân miền Tây vượt
qua thiên tai hạn, mặn gồm 1 tỉ đồng tiền mặt và 1 tỉ đồng mua sắm lắp đặt
thiết bị lọc nước.

Hồ Ngọc Hà tâm sự chị chỉ kêu gọi bạn bè những người thân thiết chứ không kêu
gọi công khai vì hiểu được trong thời buổi khó khăn này ai có điều kiện và ai
không thể. Hơn nữa, Hà đóng góp tiền bạc, công sức theo khả năng cho phép của
mình, không kêu gọi sự đóng góp của người hâm mộ như một vài đồng nghiệp đang
làm. Vì còn những vấn đề cá nhân riêng cần giải quyết nên chắc chắn Hà sẽ
không ôm đồm được cùng lúc nhiều việc, mong mọi người thông cảm!

Thùy Trang thực hiện

[

Chia sẻ

](javascript:;)

[ ![](https://nld.mediacdn.vn/web_images/icon-print-3.png)
](/Print.aspx?NewsID=20200404204843435 ""Print"")

"
04/05/2020,"Hoàng Thùy Linh ""làm"" hoàng hậu, khẳng định ""kẻ cắp thì gặp bà già""",https://nld.com.vn/van-nghe/hoang-thuy-linh-lam-hoang-hau-khang-dinh-ke-cap-thi-gap-ba-gia-2020040508020696.htm,"##  (NLĐO)- ""Càn quét"" mọi giải thưởng âm nhạc trong năm qua, Hoàng Thùy Linh
đánh dấu sự tái xuất bằng sản phẩm ""Kẻ cắp gặp bà già"".

","Thùy Trang

",,"https://nld.mediacdn.vn/thumb_w/684/2020/4/5/dwmhi3gi-1586048315907697508551.jpeg|Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh 1.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/5/cmbtjswc-15860483159241090825402.jpeg|Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh 2.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/5/qmcyuqos-1586048315926548118283.jpeg|Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh 3.&&https://nld.mediacdn.vn/thumb_w/684/2020/4/5/pyz5bb4-1586048315911912866508.jpeg|Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh 4.","![Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh
1.](https://nld.mediacdn.vn/thumb_w/684/2020/4/5/dwmhi3gi-1586048315907697508551.jpeg)

Hoàng Thùy Linh với sản phẩm mới được chú ý

Sau 11 giờ ra mắt, MV ""Kẻ cắp gặp bà già"" của Hoàng Thùy Linh lên tóp 25
trending YouTube Việt Nam với gần 900.000 lượt xem. Đây là một con số đáng lưu
tâm của nhạc Việt.  

""Kẻ cắp gặp bà già"" là một câu thành ngữ quen thuộc trong dân gian. Với Hoàng
Thùy Linh, cô đã giải nghĩa 'kẻ cắp gặp bà già' như hai con người 'vờn' nhau
trong tình yêu. Người con trai có lẽ là một 'play boy' (dân chơi) chính hiệu,
thích chơi đùa với tình cảm của những cô gái xung quanh anh ta nhưng cuối cùng
lại thất bại trước một người con gái cũng đào hoa, ranh mãnh chẳng kém.

![Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh
2.](https://nld.mediacdn.vn/thumb_w/684/2020/4/5/cmbtjswc-15860483159241090825402.jpeg)

Như mọi lần., sản phẩm lần này nhanh chóng được chú ý vì độc đáo và khác biệt

Với ""Kẻ cắp gặp bà già"", Hoàng Thùy Linh muốn thể hiện một khía cạnh khó nhất
của người phụ nữ trong cuộc đời. Không phải là giai đoạn bạn muốn làm tất cả
mọi điều, cũng không phải khi bạn đã đủ trưởng thành để vượt qua những đau
thương. ""Đối với Linh, người phụ nữ đẹp nhất là một người phụ nữ vừa tự chủ,
nhưng vừa biết yêu thương"", Linh nói.

""Người đời có thể nhìn phụ nữ ở giai đoạn ấy như một kẻ từng trải, một người
đủ bản lĩnh, thậm chí là ""cáo già"". Nhưng cũng là người phụ nữ ấy, sau khi đã
đi qua đủ đắng cay và chấp nhận, sẽ hiểu rằng cô ấy không thể một mình. ""Kẻ
cắp"" hay ""bà già"" đến cuối cùng không chỉ là hai đấu thủ ngang tài ngang sức,
mà còn là thời điểm người ta tỏ rõ lòng mình nhất"", cô nói thêm.

![Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh
3.](https://nld.mediacdn.vn/thumb_w/684/2020/4/5/qmcyuqos-1586048315926548118283.jpeg)

Cô luôn sử dụng lịch sử Việt làm cảm hứng cho sản phẩm của mình

![Hoàng Thùy Linh làm hoàng hậu, khẳng định kẻ cắp thì gặp bà già - Ảnh
4.](https://nld.mediacdn.vn/thumb_w/684/2020/4/5/pyz5bb4-1586048315911912866508.jpeg)

Điều đó giúp cho sản phẩm của cô nhanh chóng thành công

Thùy Trang

[

Chia sẻ

](javascript:;)

[ ![](https://nld.mediacdn.vn/web_images/icon-print-3.png)
](/Print.aspx?NewsID=2020040508020696 ""Print"")

"
